route,routename,Month_Beginning,Avg_Weekday_Rides,Avg_Saturday_Rides,Avg_Sunday-Holiday_Rides,MonthTotal
55,Garfield,2007-08-01,"11,035.60","11,681.90","8,112.90","332,999"
X55,Garfield Express,2007-08-01,"2,824.10",0,0,"64,954"
55A,55th/Austin,2007-08-01,222.6,0,0,"5,120"
55N,55th/Narragansett,2007-08-01,514.1,147,0,"12,413"
56,Milwaukee,2007-08-01,"13,346.20","10,809","7,562.70","380,449"
56A,North Milwaukee,2007-08-01,908.3,0,0,"20,891"
57,Laramie,2007-08-01,"2,512.60","1,433.80",793.3,"66,698"
59,59th/61st,2007-08-01,"3,313.10","1,895.10",0,"83,783"
60,Blue Island/26th,2007-08-01,"12,541","7,973.80","6,137.30","344,887"
62,Archer,2007-08-01,"12,966.20","8,065.90","5,875.80","353,991"
62H,Archer/Harlem,2007-08-01,"1,240.10",472.1,0,"30,410"
63,63rd,2007-08-01,"20,581.30","16,359.10","12,255.60","587,829"
63W,West 63rd,2007-08-01,"2,087.30",854,552.6,"53,635"
64,Foster-Canfield,2007-08-01,164.9,0,0,"3,794"
65,Grand,2007-08-01,"6,630.80","4,122","2,495.50","178,978"
66,Chicago,2007-08-01,"20,427.80","14,989.10","9,624","568,292"
67,67th-69th-71st,2007-08-01,"12,668.60","10,312.70","6,807.20","359,856"
68,Northwest Highway,2007-08-01,"1,252.50",683.1,254.2,"32,556"
69,Cumberland/East River,2007-08-01,444.6,0,0,"10,225"
70,Division,2007-08-01,"9,976.90","7,641","5,275.80","281,137"
71,71st/South Shore,2007-08-01,"10,448","9,067.60","6,304","301,790"
72,North,2007-08-01,"15,518.90","15,610.10","10,545.60","461,557"
73,Armitage,2007-08-01,"4,974.50","2,899.50","1,713.30","132,864"
74,Fullerton,2007-08-01,"11,786.70","9,920.50","6,842.40","338,147"
75,74th-75th,2007-08-01,"7,342.70","6,418.30","4,056.20","210,780"
76,Diversey,2007-08-01,"10,004.30","7,284.80","4,758.10","278,270"
77,Belmont,2007-08-01,"21,238.20","16,065.70","11,534.10","598,878"
78,Montrose,2007-08-01,"8,423.40","5,524.70","3,940.90","231,601"
79,79th,2007-08-01,"31,712","26,872.30","18,975.10","912,765"
80,Irving Park,2007-08-01,"11,627.40","9,842.60","6,821.90","334,087"
X80,Irving Park Express,2007-08-01,"3,915.80","1,426.10","1,216.90","100,636"
81,Lawrence,2007-08-01,"14,567.10","11,116.60","8,687.70","414,261"
81W,West Lawrence,2007-08-01,"2,069.60","1,265.40",784.7,"55,801"
82,Kimball-Homan,2007-08-01,"16,782.40","11,467.10","7,901.40","463,468"
84,Peterson,2007-08-01,"4,287.50","2,409.60","1,744","115,226"
85,Central,2007-08-01,"12,043.10","8,788.80","5,722.90","335,039"
85A,North Central,2007-08-01,987.6,487.4,0,"24,664"
86,Narragansett/Ridgeland,2007-08-01,"1,868.10",0,0,"42,966"
87,87th,2007-08-01,"15,332.70","11,491.10","6,614.70","425,075"
88,Higgins,2007-08-01,"1,511.70",770.2,594.1,"40,226"
90,Harlem,2007-08-01,"5,695","4,786.40","2,739.70","161,090"
90N,North Harlem,2007-08-01,373,170.9,0,"9,262"
91,Austin,2007-08-01,"8,161.80","4,821.20","3,115.60","219,469"
92,Foster,2007-08-01,"7,132.10","4,279.40","2,966","193,019"
93,California/Dodge,2007-08-01,"2,773.20","1,655.80",0,"70,407"
94,South California,2007-08-01,"9,469.30","5,256.70","3,905.10","254,441"
95E,93rd-95th,2007-08-01,"4,634.90","3,000.50","2,378.70","128,120"
95W,West 95th,2007-08-01,"4,825.80","4,934.70","3,044.40","142,910"
96,Lunt,2007-08-01,"1,020.40",0,0,"23,470"
97,Skokie,2007-08-01,"3,500.90","2,412.30","1,650.90","96,773"
X98,Avon Express,2007-08-01,344.6,53.8,0,"8,140"
100,Jeffery Manor Express,2007-08-01,614.8,0,0,"14,141"
103,West 103rd,2007-08-01,"2,872","1,840.80","1,117.10","77,888"
106,East 103rd,2007-08-01,"1,344.30",572.5,397.4,"34,798"
108,Halsted/95th,2007-08-01,"1,741.40",0,0,"40,053"
111,Pullman/111th/115th,2007-08-01,"5,042","3,415.10","2,382.20","139,155"
112,Vincennes/111th,2007-08-01,"2,677.20","1,503.70","1,136.20","72,136"
119,Michigan/119th,2007-08-01,"5,372.20","4,616.20","3,170.10","154,706"
120,Ogilvie/Wacker Express,2007-08-01,"1,598.90",0,0,"36,775"
121,Union/Wacker Express,2007-08-01,"1,407.50",0,0,"32,372"
122,Illinois Center/Ogilvie Express,2007-08-01,904,0,0,"20,793"
123,Illinois Center/Union Express,2007-08-01,858.2,0,0,"19,740"
124,Navy Pier,2007-08-01,"1,624.10","2,128.50","1,074.90","50,167"
125,Water Tower Express,2007-08-01,"2,196.40",0,0,"50,518"
126,Jackson,2007-08-01,"8,087.70","4,700.80","3,344.50","218,199"
127,Madison/Roosevelt Circulator,2007-08-01,"2,167.50",0,0,"49,853"
128,Soldier Field Express,2007-08-01,495.9,"1,253.90",0,"2,246"
129,West Loop/South Loop,2007-08-01,856.6,0,0,"19,702"
130,Museum Campus,2007-08-01,0,632.9,706.3,"5,357"
132,Goose Island Express,2007-08-01,287.1,0,0,"6,603"
134,Stockton/LaSalle Express,2007-08-01,"3,238.70",0,0,"74,491"
135,Clarendon/LaSalle Express,2007-08-01,"3,773.60",0,0,"86,792"
136,Sheridan/LaSalle Express,2007-08-01,"2,026.30",0,0,"46,604"
143,Stockton/Michigan Express,2007-08-01,876.6,0,0,"20,162"
144,Marine/Michigan Express,2007-08-01,"1,275.80",0,0,"29,343"
145,Wilson/Michigan Express,2007-08-01,"6,929","4,438.30","3,138","189,673"
146,Inner Drive/Michigan Express,2007-08-01,"10,337.10","8,912.40","7,052.50","301,613"
147,Outer Drive Express,2007-08-01,"14,860.70","10,605.20","6,000.60","408,219"
148,Clarendon/Michigan Express,2007-08-01,"1,894.20",0,0,"43,567"
151,Sheridan,2007-08-01,"20,274.20","18,686.40","12,648.60","591,646"
152,Addison,2007-08-01,"9,563.30","6,224.20","3,966.40","260,719"
154,Wrigley Field Express,2007-08-01,"1,375.40","1,876.40","2,482.20","21,096"
155,Devon,2007-08-01,"6,512","5,981.10","4,470.70","191,584"
156,LaSalle,2007-08-01,"10,313.90",0,0,"237,220"
157,Streeterville/Taylor,2007-08-01,"2,235",0,0,"51,406"
165,West 65th,2007-08-01,123.6,0,0,"2,842"
168,UIC-Pilsen Express,2007-08-01,79,0,0,"1,817"
169,69th-UPS Express,2007-08-01,391.4,21.3,0,"9,087"
170,U. of Chicago/Midway,2007-08-01,352.9,0,0,"8,118"
171,U. of Chicago/Hyde Park,2007-08-01,234,0,0,"5,383"
172,U. of Chicago/Kenwood,2007-08-01,414.2,0,0,"9,527"
174,U. of Chicago/Garfield Stations,2007-08-01,269.7,0,0,"6,202"
192,U. of Chicago Hospitals Express,2007-08-01,670.1,0,0,"15,413"
200,Main Shuttle,2007-08-01,108.4,0,0,"2,492"
201,Central/Ridge,2007-08-01,"1,336.10",726.3,49,"33,831"
205,Chicago/Golf,2007-08-01,771.3,0,0,"17,740"
206,Evanston Circulator,2007-08-01,379.7,0,0,"8,733"
290,Touhy Supplement,2007-08-01,13.9,11.6,10.2,408
1001,Shuttle/Special Event Route,2007-08-01,273.8,"24,974.10","18,154.60","87,901"
1,Indiana/Hyde Park,2007-09-01,"3,215.30",0,0,"61,090"
2,Hyde Park Express,2007-09-01,"2,223.90",0,0,"42,255"
3,King Drive,2007-09-01,"22,011.10","17,910.10","11,474.10","576,606"
X3,King Drive Express,2007-09-01,"3,253.10",0,0,"61,809"
4,Cottage Grove,2007-09-01,"23,091.10","18,180.60","14,476.10","616,491"
X4,Cottage Grove Express,2007-09-01,"3,192.90",0,0,"60,665"
5,South Shore Night Bus,2007-09-01,421.1,466.6,600.9,"13,939"
6,Jackson Park Express,2007-09-01,"11,648.80","10,577.70","8,098.30","322,806"
7,Harrison,2007-09-01,"7,810.40",0,0,"148,398"
8,Halsted,2007-09-01,"23,408.50","14,954.80","11,165.50","586,528"
8A,South Halsted,2007-09-01,"4,322.80","3,423.20","2,306.40","113,088"
9,Ashland,2007-09-01,"24,136.20","25,809.40","19,276.80","703,296"
X9,Ashland Express,2007-09-01,"12,119.10",0,0,"230,263"
10,Museum of S & I,2007-09-01,0,854.1,834.7,"9,279"
11,Lincoln/Sedgwick,2007-09-01,"6,007.20","2,289.50","1,510.50","134,647"
12,Roosevelt,2007-09-01,"13,138","9,480.90","7,618.40","342,736"
14,Jeffery Express,2007-09-01,"13,856.30","5,708.70","3,468.60","312,626"
15,Jeffery Local,2007-09-01,"8,274.70","6,234.40","4,496.20","215,369"
17,Westchester,2007-09-01,499.7,0,0,"9,494"
18,16th/18th,2007-09-01,"1,758.50","1,000.50",777.1,"43,077"
19,United Center Express,2007-09-01,156.3,0,112.8,582
20,Madison,2007-09-01,"21,936.10","15,672.30","10,513.20","558,227"
X20,Washington/Madison Express,2007-09-01,"2,180.70",0,0,"41,434"
21,Cermak,2007-09-01,"8,662.90","7,831","5,057.80","234,096"
22,Clark,2007-09-01,"21,198","18,487.50","13,655.50","577,132"
24,Wentworth,2007-09-01,"3,823.40",0,0,"72,644"
26,South Shore Express,2007-09-01,"2,412.30",0,0,"45,833"
28,Stony Island,2007-09-01,"5,774","5,050.80","3,532","156,152"
X28,Stony Island Express,2007-09-01,"4,777.90",0,0,"90,780"
29,State,2007-09-01,"16,095.40","13,373","9,602.80","430,295"
30,South Chicago,2007-09-01,"4,118.30","2,340.90",874.6,"95,199"
33,Mag Mile Express,2007-09-01,760.6,0,0,"14,452"
34,South Michigan,2007-09-01,"6,132.10","4,186.60","3,078.10","155,912"
35,35th,2007-09-01,"7,414.60","4,224.80","2,700.50","178,205"
36,Broadway,2007-09-01,"15,602.50","15,269.50","11,665.80","442,789"
38,Ogden/Taylor,2007-09-01,"1,724.20",0,0,"32,759"
39,Pershing,2007-09-01,"2,121.40",0,0,"40,307"
43,43rd,2007-09-01,"1,586.30",757.7,437.3,"36,552"
44,Wallace-Racine,2007-09-01,"7,290.90","2,801.60","1,811.70","163,405"
47,47th,2007-09-01,"13,235.80","10,144","6,777.50","342,866"
48,South Damen,2007-09-01,"1,287.20",0,0,"24,456"
49,Western,2007-09-01,"21,217.30","22,698.50","15,846.70","611,702"
49A,South Western,2007-09-01,688.6,0,0,"13,084"
49B,North Western,2007-09-01,"5,190.30","3,224.40","2,874.70","131,985"
X49,Western Express,2007-09-01,"13,263.80",0,0,"252,012"
50,Damen,2007-09-01,"9,449.20","4,981.50","3,391.50","224,792"
51,51st,2007-09-01,"2,488.60","1,373","1,008.70","60,200"
52,Kedzie/California,2007-09-01,"13,374.50","9,503.60","6,548.50","340,925"
52A,South Kedzie,2007-09-01,"5,563.70","2,287.10","1,416.60","125,646"
53,Pulaski,2007-09-01,"23,501.70","16,739.50","11,496.40","599,208"
53A,South Pulaski,2007-09-01,"9,653.30","4,779.50","2,429.90","221,890"
53AL,South Pulaski Limited,2007-09-01,840,0,0,"15,960"
54,Cicero,2007-09-01,"9,104.20","10,876.90","7,675.60","273,418"
X54,Cicero Express,2007-09-01,"6,485.10",0,0,"123,216"
54A,North Cicero/Skokie Blvd.,2007-09-01,"1,161.20",0,0,"22,062"
54B,South Cicero,2007-09-01,"3,777.40","4,795.40","2,801.80","112,559"
55,Garfield,2007-09-01,"13,163.60","11,083.10","8,685.30","357,636"
X55,Garfield Express,2007-09-01,"3,836.40",0,0,"72,892"
55A,55th/Austin,2007-09-01,271.7,0,0,"5,163"
55N,55th/Narragansett,2007-09-01,720.8,124.8,0,"14,319"
56,Milwaukee,2007-09-01,"14,570.40","10,159","7,346.40","371,712"
56A,North Milwaukee,2007-09-01,887.8,0,0,"16,867"
57,Laramie,2007-09-01,"3,552.40","1,540.40",947.6,"80,883"
59,59th/61st,2007-09-01,"4,009","2,132.50",0,"86,833"
60,Blue Island/26th,2007-09-01,"14,462.90","8,570.80","6,452.50","356,365"
62,Archer,2007-09-01,"15,426.50","8,563.90","5,975.30","371,775"
62H,Archer/Harlem,2007-09-01,"1,492.60",509.6,0,"30,908"
63,63rd,2007-09-01,"24,489.80","17,530.20","12,966.70","630,757"
63W,West 63rd,2007-09-01,"2,194.20",901.6,608.2,"49,846"
64,Foster-Canfield,2007-09-01,191.7,0,0,"3,643"
65,Grand,2007-09-01,"6,964.60","3,831.10","2,306.40","165,322"
66,Chicago,2007-09-01,"22,764.80","16,186","10,521.60","576,590"
67,67th-69th-71st,2007-09-01,"15,636.80","10,704.50","7,336.90","394,643"
68,Northwest Highway,2007-09-01,"1,804.70",715.1,353.3,"39,985"
69,Cumberland/East River,2007-09-01,424.4,0,0,"8,063"
70,Division,2007-09-01,"12,147.60","7,635.60","5,453.90","301,706"
71,71st/South Shore,2007-09-01,"12,339","9,564.10","6,866.40","323,459"
72,North,2007-09-01,"16,855.80","14,157.70","10,036","451,264"
73,Armitage,2007-09-01,"5,898.30","2,865.70","1,664.70","136,385"
74,Fullerton,2007-09-01,"13,352.80","10,435.30","7,102.60","348,494"
75,74th-75th,2007-09-01,"9,108.20","6,412.70","4,748.70","233,611"
76,Diversey,2007-09-01,"11,004.10","7,060.50","5,114.50","275,067"
77,Belmont,2007-09-01,"23,776.90","16,930.20","11,588.40","605,943"
78,Montrose,2007-09-01,"9,553.20","6,056.30","4,047.10","236,075"
79,79th,2007-09-01,"37,332.80","29,334.20","19,426.30","972,551"
80,Irving Park,2007-09-01,"12,930.80","10,166.50","6,894.10","337,881"
X80,Irving Park Express,2007-09-01,"4,446.70","1,466.20","1,184.90","98,928"
81,Lawrence,2007-09-01,"15,043.80","11,509.80","9,070.20","397,803"
81W,West Lawrence,2007-09-01,"2,109.10","1,302.70",782.7,"51,281"
82,Kimball-Homan,2007-09-01,"20,683.50","12,537.90","8,592.90","507,232"
84,Peterson,2007-09-01,"5,010.60","2,992.80","1,996.40","122,145"
85,Central,2007-09-01,"14,573.90","8,980.10","5,968.90","357,618"
85A,North Central,2007-09-01,"1,043.70",493.7,0,"22,299"
86,Narragansett/Ridgeland,2007-09-01,"3,017.40",0,0,"57,331"
87,87th,2007-09-01,"18,822.70","11,953.70","7,152.50","460,314"
88,Higgins,2007-09-01,"1,771.90",763.1,625.7,"41,235"
90,Harlem,2007-09-01,"5,962.10","4,705","3,194.80","155,973"
90N,North Harlem,2007-09-01,421.5,177.6,0,"8,896"
91,Austin,2007-09-01,"9,901.70","5,492.20","3,576","237,050"
92,Foster,2007-09-01,"9,102.50","4,423.40","2,947.70","212,751"
93,California/Dodge,2007-09-01,"3,154.90","1,643.60",0,"68,162"
94,South California,2007-09-01,"11,629.10","5,746.60","4,261.30","275,254"
95E,93rd-95th,2007-09-01,"5,771.60","3,707","2,817","145,097"
95W,West 95th,2007-09-01,"5,027","5,079.60","3,407.30","141,355"
96,Lunt,2007-09-01,"1,031.70",0,0,"19,602"
97,Skokie,2007-09-01,"3,742.20","2,561.70","1,834","94,914"
X98,Avon Express,2007-09-01,285.2,42.2,0,"5,630"
100,Jeffery Manor Express,2007-09-01,"1,074.60",0,0,"20,418"
103,West 103rd,2007-09-01,"3,989.70","2,055.50","1,281.60","93,771"
106,East 103rd,2007-09-01,"2,629.90",687.6,414.3,"55,892"
108,Halsted/95th,2007-09-01,"2,707.70",0,0,"51,446"
111,Pullman/111th/115th,2007-09-01,"6,745.90","3,643.30","2,583.80","161,891"
112,Vincennes/111th,2007-09-01,"4,161.40","1,604.10","1,142.70","93,943"
119,Michigan/119th,2007-09-01,"6,323.40","4,771.10","3,424.40","164,545"
120,Ogilvie/Wacker Express,2007-09-01,"1,493.40",0,0,"28,375"
121,Union/Wacker Express,2007-09-01,"1,526.30",0,0,"29,000"
122,Illinois Center/Ogilvie Express,2007-09-01,949.1,0,0,"18,033"
123,Illinois Center/Union Express,2007-09-01,721.9,0,0,"13,717"
124,Navy Pier,2007-09-01,"1,240.20","1,650.50","1,037.40","38,040"
125,Water Tower Express,2007-09-01,"2,261.30",0,0,"42,965"
126,Jackson,2007-09-01,"10,966.40","5,023.80","3,280.10","253,161"
127,Madison/Roosevelt Circulator,2007-09-01,"1,858.20",0,0,"35,305"
128,Soldier Field Express,2007-09-01,0,0,973.5,"1,947"
129,West Loop/South Loop,2007-09-01,964.9,0,0,"18,334"
130,Museum Campus,2007-09-01,0,"2,890.10",767.3,"4,425"
132,Goose Island Express,2007-09-01,316.8,0,0,"6,020"
134,Stockton/LaSalle Express,2007-09-01,"3,214.90",0,0,"61,082"
135,Clarendon/LaSalle Express,2007-09-01,"4,181.30",0,0,"79,446"
136,Sheridan/LaSalle Express,2007-09-01,"2,186.20",0,0,"41,538"
143,Stockton/Michigan Express,2007-09-01,956,0,0,"18,164"
144,Marine/Michigan Express,2007-09-01,"1,329.60",0,0,"25,263"
145,Wilson/Michigan Express,2007-09-01,"7,281.30","5,146","3,025.40","182,227"
146,Inner Drive/Michigan Express,2007-09-01,"9,976.50","9,461.90","7,918","284,372"
147,Outer Drive Express,2007-09-01,"15,948.50","12,716.50","7,321.60","410,534"
148,Clarendon/Michigan Express,2007-09-01,"1,938.10",0,0,"36,824"
151,Sheridan,2007-09-01,"20,297","16,577.10","13,038.90","546,762"
152,Addison,2007-09-01,"12,287.50","6,017.50","4,612.50","291,224"
154,Wrigley Field Express,2007-09-01,909.3,"2,091.70","2,003.60","11,643"
155,Devon,2007-09-01,"7,187.70","6,198.90","4,747.20","196,043"
156,LaSalle,2007-09-01,"10,946.50",0,0,"207,983"
157,Streeterville/Taylor,2007-09-01,"2,345.50",0,0,"44,565"
165,West 65th,2007-09-01,113.3,0,0,"2,154"
168,UIC-Pilsen Express,2007-09-01,75.5,0,0,"1,435"
169,69th-UPS Express,2007-09-01,361,31.4,0,"6,984"
170,U. of Chicago/Midway,2007-09-01,359.8,0,0,"6,836"
171,U. of Chicago/Hyde Park,2007-09-01,"1,825.80",666.4,357.8,"40,168"
172,U. of Chicago/Kenwood,2007-09-01,"1,300.70",176.3,278.9,"27,268"
173,U. of Chicago/Lakeview Express,2007-09-01,164.1,0,0,"3,118"
174,U. of Chicago/Garfield Stations,2007-09-01,349.2,176.9,116.1,"8,099"
192,U. of Chicago Hospitals Express,2007-09-01,766.8,0,0,"14,570"
200,Main Shuttle,2007-09-01,109.8,0,0,"2,085"
201,Central/Ridge,2007-09-01,"1,454.80",821.6,54.6,"32,077"
205,Chicago/Golf,2007-09-01,845.2,0,0,"16,059"
206,Evanston Circulator,2007-09-01,903.5,0,0,"17,166"
290,Touhy Supplement,2007-09-01,14.7,8.2,6.6,339
1001,Shuttle/Special Event Route,2007-09-01,236.7,"6,417.10","4,558.30","33,873"
1,Indiana/Hyde Park,2007-10-01,"3,110",0,0,"71,530"
2,Hyde Park Express,2007-10-01,"2,278.40",0,0,"52,404"
3,King Drive,2007-10-01,"22,509.20","18,847.80","11,438","638,854"
X3,King Drive Express,2007-10-01,"3,152.50",0,0,"72,508"
4,Cottage Grove,2007-10-01,"23,284.60","18,356.90","13,386.10","662,519"
X4,Cottage Grove Express,2007-10-01,"3,427.20",0,0,"78,827"
5,South Shore Night Bus,2007-10-01,443.9,498.9,517.4,"14,274"
6,Jackson Park Express,2007-10-01,"11,890.90","10,513.20","7,340.90","344,907"
7,Harrison,2007-10-01,"7,595",0,0,"174,686"
8,Halsted,2007-10-01,"23,191.40","14,970","11,066.10","637,545"
8A,South Halsted,2007-10-01,"4,090.60","3,506.10","2,028","116,221"
9,Ashland,2007-10-01,"23,296","25,946.10","18,610.10","714,032"
X9,Ashland Express,2007-10-01,"12,000.70",0,0,"276,016"
10,Museum of S & I,2007-10-01,0,816,451.7,"5,071"
11,Lincoln/Sedgwick,2007-10-01,"6,214.80","2,173.20","1,461.10","157,478"
12,Roosevelt,2007-10-01,"12,825.70","9,325.80","7,651.30","362,900"
14,Jeffery Express,2007-10-01,"13,380.30","5,553.60","3,106.70","342,388"
15,Jeffery Local,2007-10-01,"7,915.90","5,807.40","4,218.40","222,170"
17,Westchester,2007-10-01,522.6,0,0,"12,019"
18,16th/18th,2007-10-01,"1,674.20",905.6,656.5,"44,755"
19,United Center Express,2007-10-01,465.6,514.1,335,"7,848"
20,Madison,2007-10-01,"22,213.10","15,798.80","10,407.80","615,728"
X20,Washington/Madison Express,2007-10-01,"2,225.90",0,0,"51,196"
21,Cermak,2007-10-01,"8,443","7,772.50","4,662.60","243,930"
22,Clark,2007-10-01,"22,081.60","19,460.10","13,935","641,457"
24,Wentworth,2007-10-01,"3,834.20",0,0,"88,186"
26,South Shore Express,2007-10-01,"2,518.70",0,0,"57,930"
28,Stony Island,2007-10-01,"5,640.50","5,187.10","3,397.10","164,069"
X28,Stony Island Express,2007-10-01,"4,695.10",0,0,"107,987"
29,State,2007-10-01,"16,013.30","14,123.40","8,801.30","460,004"
30,South Chicago,2007-10-01,"3,793.80","2,247.30",683.8,"98,982"
33,Mag Mile Express,2007-10-01,798.7,0,0,"18,371"
34,South Michigan,2007-10-01,"5,931","4,650.80","3,180.10","167,737"
35,35th,2007-10-01,"7,146.20","3,938.90","2,390.20","189,680"
36,Broadway,2007-10-01,"15,632.30","16,264.30","11,631.80","471,127"
38,Ogden/Taylor,2007-10-01,"1,751.80",0,0,"40,291"
39,Pershing,2007-10-01,"2,123.30",0,0,"48,836"
43,43rd,2007-10-01,"1,514.40",751,429.6,"39,555"
44,Wallace-Racine,2007-10-01,"7,125.60","2,803","1,663","181,753"
47,47th,2007-10-01,"13,041.60","9,764.80","6,191.70","363,783"
48,South Damen,2007-10-01,"1,249.60",0,0,"28,741"
49,Western,2007-10-01,"20,790.30","23,096.80","15,554.80","632,784"
49A,South Western,2007-10-01,691.8,0,0,"15,911"
49B,North Western,2007-10-01,"5,211.10","2,960","2,725.10","142,595"
X49,Western Express,2007-10-01,"13,140.80",0,0,"302,238"
50,Damen,2007-10-01,"9,248.40","5,044.30","3,160.40","245,533"
51,51st,2007-10-01,"2,461.50","1,359.40",958.3,"65,886"
52,Kedzie/California,2007-10-01,"13,191.30","9,322.50","6,243.30","365,664"
52A,South Kedzie,2007-10-01,"5,539.30","2,209.50","1,299.20","141,439"
53,Pulaski,2007-10-01,"23,241.80","16,351.70","11,255.90","644,992"
53A,South Pulaski,2007-10-01,"9,289.90","4,155.40","2,193.30","239,061"
53AL,South Pulaski Limited,2007-10-01,833,0,0,"19,158"
54,Cicero,2007-10-01,"9,330.40","10,934.80","7,321.70","287,626"
X54,Cicero Express,2007-10-01,"6,470.90",0,0,"148,831"
54A,North Cicero/Skokie Blvd.,2007-10-01,"1,142.60",0,0,"26,279"
54B,South Cicero,2007-10-01,"3,768.30","4,299.30","2,779.90","114,987"
55,Garfield,2007-10-01,"12,754.30","11,430","8,830","374,388"
X55,Garfield Express,2007-10-01,"3,714.40",0,0,"85,431"
55A,55th/Austin,2007-10-01,257.4,0,0,"5,920"
55N,55th/Narragansett,2007-10-01,656.9,113.5,0,"15,563"
56,Milwaukee,2007-10-01,"14,303.20","9,758.20","7,268.70","397,082"
56A,North Milwaukee,2007-10-01,843.1,0,0,"19,390"
57,Laramie,2007-10-01,"3,541.50","1,484",893.5,"90,964"
59,59th/61st,2007-10-01,"3,903.60","2,299.30",0,"98,979"
60,Blue Island/26th,2007-10-01,"14,287.80","8,644.80","6,540.40","389,360"
62,Archer,2007-10-01,"14,959.90","8,648.40","5,540.40","400,833"
62H,Archer/Harlem,2007-10-01,"1,460.60",488.1,0,"35,546"
63,63rd,2007-10-01,"23,642.40","16,930.70","12,643.30","662,072"
63W,West 63rd,2007-10-01,"2,164.70",857.7,578.6,"55,533"
64,Foster-Canfield,2007-10-01,177,0,0,"4,070"
65,Grand,2007-10-01,"6,949","3,878.20","2,300.80","184,542"
66,Chicago,2007-10-01,"23,533","17,529.50","10,462.10","653,225"
67,67th-69th-71st,2007-10-01,"15,399.90","10,540","7,407.20","425,987"
68,Northwest Highway,2007-10-01,"1,775",741.4,351.5,"45,196"
69,Cumberland/East River,2007-10-01,411.7,0,0,"9,470"
70,Division,2007-10-01,"11,684.70","7,565.40","5,409","320,647"
71,71st/South Shore,2007-10-01,"12,001.60","9,247.40","6,696","339,811"
72,North,2007-10-01,"16,523.50","13,713.50","9,194","471,670"
73,Armitage,2007-10-01,"5,804.10","2,821.10","1,741.20","151,743"
